top_n,permutation,theme,random_count,random_fraction
50,390,known_t2d_gwas_or_monogenic,3,0.06
50,391,insulin_signalling,0,0.0
50,391,glucose_metabolism,2,0.04
50,391,beta_cell_biology,1,0.02
50,391,mitochondrial_function,1,0.02
50,391,oxidative_phosphorylation,1,0.02
50,391,pancreatic_development,0,0.0
50,391,lipid_metabolism,0,0.0
50,391,known_t2d_gwas_or_monogenic,2,0.04
50,392,insulin_signalling,0,0.0
50,392,glucose_metabolism,0,0.0
50,392,beta_cell_biology,3,0.06
50,392,mitochondrial_function,2,0.04
50,392,oxidative_phosphorylation,2,0.04
50,392,pancreatic_development,2,0.04
50,392,lipid_metabolism,0,0.0
50,392,known_t2d_gwas_or_monogenic,2,0.04
50,393,insulin_signalling,0,0.0
50,393,glucose_metabolism,0,0.0
50,393,beta_cell_biology,2,0.04
50,393,mitochondrial_function,1,0.02
50,393,oxidative_phosphorylation,1,0.02
50,393,pancreatic_development,1,0.02
50,393,lipid_metabolism,1,0.02
50,393,known_t2d_gwas_or_monogenic,2,0.04
50,394,insulin_signalling,0,0.0
50,394,glucose_metabolism,2,0.04
50,394,beta_cell_biology,0,0.0
50,394,mitochondrial_function,2,0.04
50,394,oxidative_phosphorylation,2,0.04
50,394,pancreatic_development,0,0.0
50,394,lipid_metabolism,0,0.0
50,394,known_t2d_gwas_or_monogenic,1,0.02
50,395,insulin_signalling,0,0.0
50,395,glucose_metabolism,1,0.02
50,395,beta_cell_biology,3,0.06
50,395,mitochondrial_function,1,0.02
50,395,oxidative_phosphorylation,1,0.02
50,395,pancreatic_development,2,0.04
50,395,lipid_metabolism,0,0.0
50,395,known_t2d_gwas_or_monogenic,2,0.04
50,396,insulin_signalling,0,0.0
50,396,glucose_metabolism,0,0.0
50,396,beta_cell_biology,1,0.02
50,396,mitochondrial_function,0,0.0
50,396,oxidative_phosphorylation,0,0.0
50,396,pancreatic_development,0,0.0
50,396,lipid_metabolism,0,0.0
50,396,known_t2d_gwas_or_monogenic,2,0.04
50,397,insulin_signalling,0,0.0
50,397,glucose_metabolism,1,0.02
50,397,beta_cell_biology,1,0.02
50,397,mitochondrial_function,1,0.02
50,397,oxidative_phosphorylation,1,0.02
50,397,pancreatic_development,0,0.0
50,397,lipid_metabolism,1,0.02
50,397,known_t2d_gwas_or_monogenic,1,0.02
50,398,insulin_signalling,1,0.02
50,398,glucose_metabolism,1,0.02
50,398,beta_cell_biology,1,0.02
50,398,mitochondrial_function,1,0.02
50,398,oxidative_phosphorylation,1,0.02
50,398,pancreatic_development,1,0.02
50,398,lipid_metabolism,0,0.0
50,398,known_t2d_gwas_or_monogenic,2,0.04
50,399,insulin_signalling,0,0.0
50,399,glucose_metabolism,1,0.02
50,399,beta_cell_biology,0,0.0
50,399,mitochondrial_function,2,0.04
50,399,oxidative_phosphorylation,2,0.04
50,399,pancreatic_development,0,0.0
50,399,lipid_metabolism,0,0.0
50,399,known_t2d_gwas_or_monogenic,2,0.04
50,400,insulin_signalling,0,0.0
50,400,glucose_metabolism,1,0.02
50,400,beta_cell_biology,2,0.04
50,400,mitochondrial_function,2,0.04
50,400,oxidative_phosphorylation,2,0.04
50,400,pancreatic_development,2,0.04
50,400,lipid_metabolism,0,0.0
50,400,known_t2d_gwas_or_monogenic,2,0.04
50,401,insulin_signalling,1,0.02
50,401,glucose_metabolism,1,0.02
50,401,beta_cell_biology,3,0.06
50,401,mitochondrial_function,4,0.08
50,401,oxidative_phosphorylation,4,0.08
50,401,pancreatic_development,2,0.04
50,401,lipid_metabolism,0,0.0
50,401,known_t2d_gwas_or_monogenic,5,0.1
50,402,insulin_signalling,0,0.0
50,402,glucose_metabolism,1,0.02
50,402,beta_cell_biology,1,0.02
50,402,mitochondrial_function,1,0.02
50,402,oxidative_phosphorylation,1,0.02
50,402,pancreatic_development,0,0.0
50,402,lipid_metabolism,0,0.0
50,402,known_t2d_gwas_or_monogenic,1,0.02
50,403,insulin_signalling,0,0.0
50,403,glucose_metabolism,0,0.0
50,403,beta_cell_biology,1,0.02
50,403,mitochondrial_function,0,0.0
50,403,oxidative_phosphorylation,0,0.0
50,403,pancreatic_development,0,0.0
50,403,lipid_metabolism,0,0.0
50,403,known_t2d_gwas_or_monogenic,1,0.02
50,404,insulin_signalling,0,0.0
50,404,glucose_metabolism,0,0.0
50,404,beta_cell_biology,3,0.06
50,404,mitochondrial_function,1,0.02
50,404,oxidative_phosphorylation,1,0.02
50,404,pancreatic_development,2,0.04
50,404,lipid_metabolism,0,0.0
50,404,known_t2d_gwas_or_monogenic,2,0.04
50,405,insulin_signalling,0,0.0
50,405,glucose_metabolism,1,0.02
50,405,beta_cell_biology,4,0.08
50,405,mitochondrial_function,2,0.04
50,405,oxidative_phosphorylation,2,0.04
50,405,pancreatic_development,3,0.06
50,405,lipid_metabolism,0,0.0
50,405,known_t2d_gwas_or_monogenic,4,0.08
50,406,insulin_signalling,0,0.0
50,406,glucose_metabolism,0,0.0
50,406,beta_cell_biology,1,0.02
50,406,mitochondrial_function,1,0.02
50,406,oxidative_phosphorylation,1,0.02
50,406,pancreatic_development,0,0.0
50,406,lipid_metabolism,1,0.02
50,406,known_t2d_gwas_or_monogenic,2,0.04
50,407,insulin_signalling,0,0.0
50,407,glucose_metabolism,0,0.0
50,407,beta_cell_biology,2,0.04
50,407,mitochondrial_function,1,0.02
50,407,oxidative_phosphorylation,1,0.02
50,407,pancreatic_development,1,0.02
50,407,lipid_metabolism,0,0.0
50,407,known_t2d_gwas_or_monogenic,4,0.08
50,408,insulin_signalling,0,0.0
50,408,glucose_metabolism,1,0.02
50,408,beta_cell_biology,3,0.06
50,408,mitochondrial_function,3,0.06
50,408,oxidative_phosphorylation,3,0.06
50,408,pancreatic_development,2,0.04
50,408,lipid_metabolism,0,0.0
50,408,known_t2d_gwas_or_monogenic,4,0.08
50,409,insulin_signalling,1,0.02
50,409,glucose_metabolism,0,0.0
50,409,beta_cell_biology,0,0.0
50,409,mitochondrial_function,1,0.02
50,409,oxidative_phosphorylation,1,0.02
50,409,pancreatic_development,0,0.0
50,409,lipid_metabolism,0,0.0
50,409,known_t2d_gwas_or_monogenic,1,0.02
50,410,insulin_signalling,0,0.0
50,410,glucose_metabolism,0,0.0
50,410,beta_cell_biology,1,0.02
50,410,mitochondrial_function,4,0.08
50,410,oxidative_phosphorylation,4,0.08
50,410,pancreatic_development,0,0.0
50,410,lipid_metabolism,0,0.0
50,410,known_t2d_gwas_or_monogenic,1,0.02
50,411,insulin_signalling,0,0.0
50,411,glucose_metabolism,1,0.02
50,411,beta_cell_biology,1,0.02
50,411,mitochondrial_function,2,0.04
50,411,oxidative_phosphorylation,2,0.04
50,411,pancreatic_development,0,0.0
50,411,lipid_metabolism,0,0.0
50,411,known_t2d_gwas_or_monogenic,1,0.02
50,412,insulin_signalling,0,0.0
50,412,glucose_metabolism,0,0.0
50,412,beta_cell_biology,1,0.02
50,412,mitochondrial_function,3,0.06
50,412,oxidative_phosphorylation,3,0.06
50,412,pancreatic_development,0,0.0
50,412,lipid_metabolism,0,0.0
50,412,known_t2d_gwas_or_monogenic,2,0.04
50,413,insulin_signalling,0,0.0
50,413,glucose_metabolism,0,0.0
50,413,beta_cell_biology,0,0.0
50,413,mitochondrial_function,3,0.06
50,413,oxidative_phosphorylation,3,0.06
50,413,pancreatic_development,0,0.0
50,413,lipid_metabolism,0,0.0
50,413,known_t2d_gwas_or_monogenic,0,0.0
50,414,insulin_signalling,0,0.0
50,414,glucose_metabolism,1,0.02
50,414,beta_cell_biology,1,0.02
50,414,mitochondrial_function,2,0.04
50,414,oxidative_phosphorylation,2,0.04
50,414,pancreatic_development,1,0.02
50,414,lipid_metabolism,0,0.0
50,414,known_t2d_gwas_or_monogenic,1,0.02
50,415,insulin_signalling,0,0.0
50,415,glucose_metabolism,0,0.0
50,415,beta_cell_biology,1,0.02
50,415,mitochondrial_function,3,0.06
50,415,oxidative_phosphorylation,3,0.06
50,415,pancreatic_development,1,0.02
50,415,lipid_metabolism,0,0.0
50,415,known_t2d_gwas_or_monogenic,1,0.02
50,416,insulin_signalling,0,0.0
50,416,glucose_metabolism,0,0.0
50,416,beta_cell_biology,1,0.02
50,416,mitochondrial_function,1,0.02
50,416,oxidative_phosphorylation,1,0.02
50,416,pancreatic_development,0,0.0
50,416,lipid_metabolism,0,0.0
50,416,known_t2d_gwas_or_monogenic,4,0.08
50,417,insulin_signalling,0,0.0
50,417,glucose_metabolism,0,0.0
50,417,beta_cell_biology,0,0.0
50,417,mitochondrial_function,1,0.02
50,417,oxidative_phosphorylation,1,0.02
50,417,pancreatic_development,0,0.0
50,417,lipid_metabolism,0,0.0
50,417,known_t2d_gwas_or_monogenic,0,0.0
50,418,insulin_signalling,0,0.0
50,418,glucose_metabolism,0,0.0
50,418,beta_cell_biology,1,0.02
50,418,mitochondrial_function,2,0.04
50,418,oxidative_phosphorylation,2,0.04
50,418,pancreatic_development,1,0.02
50,418,lipid_metabolism,0,0.0
50,418,known_t2d_gwas_or_monogenic,2,0.04
50,419,insulin_signalling,0,0.0
50,419,glucose_metabolism,0,0.0
50,419,beta_cell_biology,2,0.04
50,419,mitochondrial_function,3,0.06
50,419,oxidative_phosphorylation,3,0.06
50,419,pancreatic_development,1,0.02
50,419,lipid_metabolism,0,0.0
50,419,known_t2d_gwas_or_monogenic,1,0.02
50,420,insulin_signalling,0,0.0
50,420,glucose_metabolism,0,0.0
50,420,beta_cell_biology,2,0.04
50,420,mitochondrial_function,1,0.02
50,420,oxidative_phosphorylation,1,0.02
50,420,pancreatic_development,1,0.02
50,420,lipid_metabolism,0,0.0
50,420,known_t2d_gwas_or_monogenic,2,0.04
50,421,insulin_signalling,0,0.0
50,421,glucose_metabolism,0,0.0
50,421,beta_cell_biology,2,0.04
50,421,mitochondrial_function,4,0.08
50,421,oxidative_phosphorylation,4,0.08
50,421,pancreatic_development,2,0.04
50,421,lipid_metabolism,0,0.0
50,421,known_t2d_gwas_or_monogenic,2,0.04
50,422,insulin_signalling,0,0.0
50,422,glucose_metabolism,0,0.0
50,422,beta_cell_biology,1,0.02
50,422,mitochondrial_function,2,0.04
50,422,oxidative_phosphorylation,2,0.04
50,422,pancreatic_development,1,0.02
50,422,lipid_metabolism,0,0.0
50,422,known_t2d_gwas_or_monogenic,2,0.04
50,423,insulin_signalling,0,0.0
50,423,glucose_metabolism,2,0.04
50,423,beta_cell_biology,0,0.0
50,423,mitochondrial_function,4,0.08
50,423,oxidative_phosphorylation,4,0.08
50,423,pancreatic_development,0,0.0
50,423,lipid_metabolism,0,0.0
50,423,known_t2d_gwas_or_monogenic,2,0.04
50,424,insulin_signalling,0,0.0
50,424,glucose_metabolism,0,0.0
50,424,beta_cell_biology,1,0.02
50,424,mitochondrial_function,1,0.02
50,424,oxidative_phosphorylation,1,0.02
50,424,pancreatic_development,1,0.02
50,424,lipid_metabolism,1,0.02
50,424,known_t2d_gwas_or_monogenic,1,0.02
50,425,insulin_signalling,0,0.0
50,425,glucose_metabolism,0,0.0
50,425,beta_cell_biology,0,0.0
50,425,mitochondrial_function,3,0.06
50,425,oxidative_phosphorylation,3,0.06
50,425,pancreatic_development,0,0.0
50,425,lipid_metabolism,0,0.0
50,425,known_t2d_gwas_or_monogenic,2,0.04
50,426,insulin_signalling,0,0.0
50,426,glucose_metabolism,1,0.02
50,426,beta_cell_biology,2,0.04
50,426,mitochondrial_function,0,0.0
50,426,oxidative_phosphorylation,0,0.0
50,426,pancreatic_development,1,0.02
50,426,lipid_metabolism,0,0.0
50,426,known_t2d_gwas_or_monogenic,1,0.02
50,427,insulin_signalling,0,0.0
50,427,glucose_metabolism,0,0.0
50,427,beta_cell_biology,1,0.02
50,427,mitochondrial_function,0,0.0
50,427,oxidative_phosphorylation,0,0.0
50,427,pancreatic_development,0,0.0
50,427,lipid_metabolism,0,0.0
50,427,known_t2d_gwas_or_monogenic,2,0.04
50,428,insulin_signalling,0,0.0
50,428,glucose_metabolism,0,0.0
50,428,beta_cell_biology,3,0.06
50,428,mitochondrial_function,2,0.04
50,428,oxidative_phosphorylation,2,0.04
50,428,pancreatic_development,1,0.02
50,428,lipid_metabolism,1,0.02
50,428,known_t2d_gwas_or_monogenic,3,0.06
50,429,insulin_signalling,0,0.0
50,429,glucose_metabolism,0,0.0
50,429,beta_cell_biology,3,0.06
50,429,mitochondrial_function,3,0.06
50,429,oxidative_phosphorylation,3,0.06
50,429,pancreatic_development,1,0.02
50,429,lipid_metabolism,0,0.0
50,429,known_t2d_gwas_or_monogenic,3,0.06
50,430,insulin_signalling,0,0.0
50,430,glucose_metabolism,1,0.02
50,430,beta_cell_biology,1,0.02
50,430,mitochondrial_function,1,0.02
50,430,oxidative_phosphorylation,1,0.02
50,430,pancreatic_development,1,0.02
50,430,lipid_metabolism,0,0.0
50,430,known_t2d_gwas_or_monogenic,2,0.04
50,431,insulin_signalling,0,0.0
50,431,glucose_metabolism,2,0.04
50,431,beta_cell_biology,2,0.04
50,431,mitochondrial_function,0,0.0
50,431,oxidative_phosphorylation,0,0.0
50,431,pancreatic_development,1,0.02
50,431,lipid_metabolism,0,0.0
50,431,known_t2d_gwas_or_monogenic,2,0.04
50,432,insulin_signalling,0,0.0
50,432,glucose_metabolism,0,0.0
50,432,beta_cell_biology,1,0.02
50,432,mitochondrial_function,2,0.04
50,432,oxidative_phosphorylation,2,0.04
50,432,pancreatic_development,0,0.0
50,432,lipid_metabolism,0,0.0
50,432,known_t2d_gwas_or_monogenic,1,0.02
50,433,insulin_signalling,0,0.0
50,433,glucose_metabolism,0,0.0
50,433,beta_cell_biology,2,0.04
50,433,mitochondrial_function,1,0.02
50,433,oxidative_phosphorylation,1,0.02
50,433,pancreatic_development,1,0.02
50,433,lipid_metabolism,0,0.0
50,433,known_t2d_gwas_or_monogenic,2,0.04
50,434,insulin_signalling,1,0.02
50,434,glucose_metabolism,0,0.0
50,434,beta_cell_biology,1,0.02
50,434,mitochondrial_function,2,0.04
50,434,oxidative_phosphorylation,2,0.04
50,434,pancreatic_development,0,0.0
50,434,lipid_metabolism,1,0.02
50,434,known_t2d_gwas_or_monogenic,3,0.06
50,435,insulin_signalling,0,0.0
50,435,glucose_metabolism,0,0.0
50,435,beta_cell_biology,1,0.02
50,435,mitochondrial_function,3,0.06
50,435,oxidative_phosphorylation,3,0.06
50,435,pancreatic_development,0,0.0
50,435,lipid_metabolism,0,0.0
50,435,known_t2d_gwas_or_monogenic,1,0.02
50,436,insulin_signalling,0,0.0
50,436,glucose_metabolism,0,0.0
50,436,beta_cell_biology,2,0.04
50,436,mitochondrial_function,3,0.06
50,436,oxidative_phosphorylation,3,0.06
50,436,pancreatic_development,1,0.02
50,436,lipid_metabolism,0,0.0
50,436,known_t2d_gwas_or_monogenic,5,0.1
50,437,insulin_signalling,0,0.0
50,437,glucose_metabolism,1,0.02
50,437,beta_cell_biology,0,0.0
50,437,mitochondrial_function,2,0.04
50,437,oxidative_phosphorylation,2,0.04
50,437,pancreatic_development,0,0.0
50,437,lipid_metabolism,0,0.0
50,437,known_t2d_gwas_or_monogenic,0,0.0
50,438,insulin_signalling,0,0.0
50,438,glucose_metabolism,0,0.0
50,438,beta_cell_biology,0,0.0
50,438,mitochondrial_function,1,0.02
50,438,oxidative_phosphorylation,1,0.02
50,438,pancreatic_development,0,0.0
50,438,lipid_metabolism,0,0.0
50,438,known_t2d_gwas_or_monogenic,0,0.0
50,439,insulin_signalling,0,0.0
50,439,glucose_metabolism,0,0.0
50,439,beta_cell_biology,3,0.06
50,439,mitochondrial_function,4,0.08
50,439,oxidative_phosphorylation,4,0.08
50,439,pancreatic_development,1,0.02
50,439,lipid_metabolism,1,0.02
50,439,known_t2d_gwas_or_monogenic,5,0.1
50,440,insulin_signalling,1,0.02
50,440,glucose_metabolism,0,0.0
50,440,beta_cell_biology,0,0.0
50,440,mitochondrial_function,2,0.04
50,440,oxidative_phosphorylation,2,0.04
50,440,pancreatic_development,0,0.0
50,440,lipid_metabolism,0,0.0
50,440,known_t2d_gwas_or_monogenic,1,0.02
50,441,insulin_signalling,0,0.0
50,441,glucose_metabolism,1,0.02
50,441,beta_cell_biology,1,0.02
50,441,mitochondrial_function,2,0.04
50,441,oxidative_phosphorylation,2,0.04
50,441,pancreatic_development,0,0.0
50,441,lipid_metabolism,0,0.0
50,441,known_t2d_gwas_or_monogenic,2,0.04
50,442,insulin_signalling,0,0.0
50,442,glucose_metabolism,1,0.02
50,442,beta_cell_biology,2,0.04
50,442,mitochondrial_function,3,0.06
50,442,oxidative_phosphorylation,3,0.06
50,442,pancreatic_development,1,0.02
50,442,lipid_metabolism,0,0.0
50,442,known_t2d_gwas_or_monogenic,3,0.06
50,443,insulin_signalling,0,0.0
50,443,glucose_metabolism,0,0.0
50,443,beta_cell_biology,1,0.02
50,443,mitochondrial_function,3,0.06
50,443,oxidative_phosphorylation,3,0.06
50,443,pancreatic_development,0,0.0
50,443,lipid_metabolism,0,0.0
50,443,known_t2d_gwas_or_monogenic,1,0.02
50,444,insulin_signalling,0,0.0
50,444,glucose_metabolism,1,0.02
50,444,beta_cell_biology,2,0.04
50,444,mitochondrial_function,1,0.02
50,444,oxidative_phosphorylation,1,0.02
50,444,pancreatic_development,1,0.02
50,444,lipid_metabolism,1,0.02
50,444,known_t2d_gwas_or_monogenic,2,0.04
50,445,insulin_signalling,1,0.02
50,445,glucose_metabolism,0,0.0
50,445,beta_cell_biology,1,0.02
50,445,mitochondrial_function,1,0.02
50,445,oxidative_phosphorylation,1,0.02
50,445,pancreatic_development,0,0.0
50,445,lipid_metabolism,0,0.0
50,445,known_t2d_gwas_or_monogenic,2,0.04
50,446,insulin_signalling,1,0.02
50,446,glucose_metabolism,1,0.02
50,446,beta_cell_biology,2,0.04
50,446,mitochondrial_function,2,0.04
50,446,oxidative_phosphorylation,2,0.04
50,446,pancreatic_development,1,0.02
50,446,lipid_metabolism,0,0.0
50,446,known_t2d_gwas_or_monogenic,4,0.08
50,447,insulin_signalling,0,0.0
50,447,glucose_metabolism,1,0.02
50,447,beta_cell_biology,1,0.02
50,447,mitochondrial_function,3,0.06
50,447,oxidative_phosphorylation,3,0.06
50,447,pancreatic_development,1,0.02
50,447,lipid_metabolism,1,0.02
50,447,known_t2d_gwas_or_monogenic,0,0.0
50,448,insulin_signalling,0,0.0
50,448,glucose_metabolism,0,0.0
50,448,beta_cell_biology,3,0.06
50,448,mitochondrial_function,0,0.0
50,448,oxidative_phosphorylation,0,0.0
50,448,pancreatic_development,0,0.0
50,448,lipid_metabolism,0,0.0
50,448,known_t2d_gwas_or_monogenic,5,0.1
50,449,insulin_signalling,0,0.0
50,449,glucose_metabolism,0,0.0
50,449,beta_cell_biology,1,0.02
50,449,mitochondrial_function,1,0.02
50,449,oxidative_phosphorylation,1,0.02
50,449,pancreatic_development,1,0.02
50,449,lipid_metabolism,0,0.0
50,449,known_t2d_gwas_or_monogenic,1,0.02
50,450,insulin_signalling,0,0.0
50,450,glucose_metabolism,1,0.02
50,450,beta_cell_biology,2,0.04
50,450,mitochondrial_function,2,0.04
50,450,oxidative_phosphorylation,2,0.04
50,450,pancreatic_development,2,0.04
50,450,lipid_metabolism,0,0.0
50,450,known_t2d_gwas_or_monogenic,2,0.04
50,451,insulin_signalling,0,0.0
50,451,glucose_metabolism,0,0.0
50,451,beta_cell_biology,0,0.0
50,451,mitochondrial_function,2,0.04
50,451,oxidative_phosphorylation,2,0.04
50,451,pancreatic_development,0,0.0
50,451,lipid_metabolism,0,0.0
50,451,known_t2d_gwas_or_monogenic,1,0.02
50,452,insulin_signalling,0,0.0
50,452,glucose_metabolism,0,0.0
50,452,beta_cell_biology,0,0.0
50,452,mitochondrial_function,2,0.04
50,452,oxidative_phosphorylation,2,0.04
50,452,pancreatic_development,0,0.0
50,452,lipid_metabolism,1,0.02
50,452,known_t2d_gwas_or_monogenic,1,0.02
50,453,insulin_signalling,0,0.0
50,453,glucose_metabolism,0,0.0
50,453,beta_cell_biology,1,0.02
50,453,mitochondrial_function,1,0.02
50,453,oxidative_phosphorylation,1,0.02
50,453,pancreatic_development,0,0.0
50,453,lipid_metabolism,0,0.0
50,453,known_t2d_gwas_or_monogenic,2,0.04
50,454,insulin_signalling,0,0.0
50,454,glucose_metabolism,2,0.04
50,454,beta_cell_biology,2,0.04
50,454,mitochondrial_function,1,0.02
50,454,oxidative_phosphorylation,1,0.02
50,454,pancreatic_development,1,0.02
50,454,lipid_metabolism,0,0.0
50,454,known_t2d_gwas_or_monogenic,3,0.06
50,455,insulin_signalling,0,0.0
50,455,glucose_metabolism,1,0.02
50,455,beta_cell_biology,0,0.0
50,455,mitochondrial_function,3,0.06
50,455,oxidative_phosphorylation,3,0.06
50,455,pancreatic_development,0,0.0
50,455,lipid_metabolism,0,0.0
50,455,known_t2d_gwas_or_monogenic,1,0.02
50,456,insulin_signalling,0,0.0
50,456,glucose_metabolism,1,0.02
50,456,beta_cell_biology,3,0.06
50,456,mitochondrial_function,3,0.06
50,456,oxidative_phosphorylation,3,0.06
50,456,pancreatic_development,1,0.02
50,456,lipid_metabolism,0,0.0
50,456,known_t2d_gwas_or_monogenic,2,0.04
50,457,insulin_signalling,0,0.0
50,457,glucose_metabolism,1,0.02
50,457,beta_cell_biology,3,0.06
50,457,mitochondrial_function,1,0.02
50,457,oxidative_phosphorylation,1,0.02
50,457,pancreatic_development,1,0.02
50,457,lipid_metabolism,1,0.02
50,457,known_t2d_gwas_or_monogenic,4,0.08
50,458,insulin_signalling,1,0.02
50,458,glucose_metabolism,0,0.0
50,458,beta_cell_biology,2,0.04
50,458,mitochondrial_function,3,0.06
50,458,oxidative_phosphorylation,3,0.06
50,458,pancreatic_development,2,0.04
50,458,lipid_metabolism,0,0.0
50,458,known_t2d_gwas_or_monogenic,3,0.06
50,459,insulin_signalling,0,0.0
50,459,glucose_metabolism,1,0.02
50,459,beta_cell_biology,2,0.04
50,459,mitochondrial_function,2,0.04
50,459,oxidative_phosphorylation,2,0.04
50,459,pancreatic_development,1,0.02
50,459,lipid_metabolism,0,0.0
50,459,known_t2d_gwas_or_monogenic,3,0.06
50,460,insulin_signalling,0,0.0
50,460,glucose_metabolism,0,0.0
50,460,beta_cell_biology,1,0.02
50,460,mitochondrial_function,2,0.04
50,460,oxidative_phosphorylation,2,0.04
50,460,pancreatic_development,1,0.02
50,460,lipid_metabolism,1,0.02
50,460,known_t2d_gwas_or_monogenic,1,0.02
50,461,insulin_signalling,1,0.02
50,461,glucose_metabolism,0,0.0
50,461,beta_cell_biology,1,0.02
50,461,mitochondrial_function,2,0.04
50,461,oxidative_phosphorylation,2,0.04
50,461,pancreatic_development,1,0.02
50,461,lipid_metabolism,0,0.0
50,461,known_t2d_gwas_or_monogenic,2,0.04
50,462,insulin_signalling,0,0.0
50,462,glucose_metabolism,1,0.02
50,462,beta_cell_biology,3,0.06
50,462,mitochondrial_function,2,0.04
50,462,oxidative_phosphorylation,2,0.04
50,462,pancreatic_development,1,0.02
50,462,lipid_metabolism,0,0.0
50,462,known_t2d_gwas_or_monogenic,2,0.04
50,463,insulin_signalling,0,0.0
50,463,glucose_metabolism,2,0.04
50,463,beta_cell_biology,1,0.02
50,463,mitochondrial_function,1,0.02
50,463,oxidative_phosphorylation,1,0.02
50,463,pancreatic_development,0,0.0
50,463,lipid_metabolism,0,0.0
