sample_index,gene_symbol,true_label,mean_percentile_rank,sd_percentile_rank,mean_rank,best_rank,consensus_rank,external_sets_x,n_external_sets_x,is_external_supported,n_curated_pathways,curated_pathways,is_pathway_supported,n_external_sets_y,external_sets_y,n_external_sets,external_sets,relabel_audit_priority,external_evidence_strength,case_interpretation
1405,C2ORF80,1,0.61122,0.24883,702.75,316,664,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1264,EXD2,0,0.6108,0.28159,703.5,393,665,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
204,C20ORF96,1,0.61066,0.19893,703.75,373,666,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
364,RDH14,0,0.61066,0.20287,703.75,372,666,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1107,GUCY1B1,1,0.60997,0.18846,705.0,387,668,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
265,DMD,1,0.60914,0.03097,706.5,627,669,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1321,NDUFB1,1,0.609,0.26423,706.75,456,670,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,,,Lower-priority / background candidate
1431,PABPC4L,1,0.60789,0.16802,708.75,471,671,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1567,ARL6IP6,1,0.6072,0.06987,710.0,586,672,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1080,NR1H4,0,0.60679,0.18778,710.75,465,673,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
577,RBPJ,0,0.60679,0.24234,710.75,223,674,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1769,CYTH1,1,0.60651,0.2654,711.25,345,675,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
245,ST6GAL1,1,0.60623,0.08075,711.75,517,676,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
56,FOXRED2,0,0.60596,0.2782,712.25,127,677,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
320,NDUFB8,0,0.60512,0.27393,713.75,341,678,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,low,single_source,Lower-priority / background candidate
1239,CAT,1,0.60512,0.12202,713.75,483,679,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
427,FST,1,0.60499,0.14486,714.0,437,680,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1181,PRR5,1,0.60443,0.11143,715.0,523,681,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
698,FSCN3,1,0.60374,0.10564,716.25,491,682,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
222,CEP350,1,0.60291,0.09057,717.75,479,683,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
915,GOPC,0,0.60194,0.14015,719.5,516,684,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
763,UAP1L1,1,0.60042,0.11098,722.25,587,685,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1604,GRM4,1,0.59945,0.14086,724.0,343,686,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
129,CFAP69,1,0.59806,0.0615,726.5,620,687,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1392,RCCD1,1,0.59765,0.31988,727.25,55,688,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
857,STK24,1,0.59751,0.13673,727.5,452,689,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
32,UBQLN4,0,0.59723,0.13155,728.0,375,690,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1360,GSAP,1,0.59695,0.12634,728.5,435,691,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
288,XDH,1,0.59681,0.08404,728.75,621,692,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1049,GHDC,1,0.59571,0.32004,730.75,208,693,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
398,NEPRO,1,0.59543,0.05065,731.25,666,694,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
942,MED12L,1,0.59543,0.17888,731.25,297,695,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1077,GRM7,1,0.59529,0.07958,731.5,604,696,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
524,AREL1,0,0.59529,0.22073,731.5,293,697,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1499,BRICD5,0,0.59432,0.24293,733.25,310,698,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1197,MIB2,1,0.59363,0.12269,734.5,590,699,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
549,UBAP1,1,0.59349,0.2722,734.75,356,700,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
221,XRN2,0,0.59335,0.17035,735.0,324,701,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
933,OR52E8,0,0.59335,0.11017,735.0,610,702,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1690,PAMR1,1,0.59238,0.33611,736.75,324,703,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
718,FBRSL1,1,0.59169,0.18413,738.0,294,704,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
176,ARPC5L,0,0.59086,0.24201,739.5,117,705,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
956,GAD1,1,0.58961,0.07048,741.75,551,706,Beta_cell_function_or_development,1,False,1,Beta_cell_function_development,True,1.0,Beta_cell_function_or_development,0,,,,Lower-priority / background candidate
330,ZHX3,1,0.58837,0.30563,744.0,329,707,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
555,GPR156,1,0.58795,0.20927,744.75,266,708,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
423,IGSF10,1,0.58795,0.21963,744.75,258,709,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1738,CAND2,1,0.58753,0.14299,745.5,568,710,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
949,CCDC127,0,0.58753,0.20873,745.5,253,710,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1347,TMEM94,1,0.58726,0.11146,746.0,605,712,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1250,RDX,1,0.58712,0.20179,746.25,404,713,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1071,FN3K,1,0.58712,0.18533,746.25,247,713,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1195,TAL1,0,0.58643,0.19609,747.5,336,715,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1449,SPG11,0,0.58573,0.18609,748.75,383,716,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1636,IPO7,1,0.58518,0.20936,749.75,451,717,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1328,CDC6,0,0.58504,0.11121,750.0,496,718,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
536,CST11,0,0.5849,0.06291,750.25,619,719,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
814,CBLN4,1,0.5849,0.0871,750.25,557,719,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
275,TENT5A,1,0.58476,0.28499,750.5,191,721,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1500,WSCD1,0,0.58421,0.12427,751.5,550,722,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
838,MAP3K1,1,0.58407,0.10979,751.75,460,723,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1787,GSC2,0,0.58338,0.08935,753.0,624,724,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
854,MED27,0,0.5831,0.21211,753.5,274,725,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1337,CDS2,0,0.58255,0.0677,754.5,609,726,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1289,TIGAR,1,0.58213,0.08406,755.25,591,727,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1122,ABCA13,0,0.58186,0.29489,755.75,333,728,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
196,EYA1,1,0.58144,0.18938,756.5,292,729,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1345,ANAPC4,1,0.58144,0.10354,756.5,504,729,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1318,G6PC2,1,0.58144,0.13697,756.5,486,729,Glucose_metabolism_transport_or_insulin_secretion,1,False,1,Glucose_metabolism_transport,True,1.0,Glucose_metabolism_transport_or_insulin_secretion,0,,,,Lower-priority / background candidate
532,SEPHS2,1,0.58116,0.17985,757.0,452,732,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
466,UCMA,1,0.58089,0.3097,757.5,392,733,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1515,METTL1,1,0.58006,0.0591,759.0,608,734,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1415,CHIC1,1,0.57992,0.2546,759.25,151,735,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
439,CCNO,0,0.57922,0.1714,760.5,333,736,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
414,SCHIP1,1,0.57895,0.09303,761.0,530,737,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1018,CEP192,1,0.57729,0.12991,764.0,518,738,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
951,ZNF532,1,0.57659,0.13655,765.25,416,739,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
409,CSMD3,1,0.57659,0.02929,765.25,710,740,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
974,PLCZ1,1,0.5759,0.11098,766.5,618,741,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1034,BCL2L11,0,0.57562,0.08958,767.0,632,742,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
19,PROX1,0,0.57562,0.04875,767.0,643,743,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,low,single_source,Lower-priority / background candidate
829,MTNR1B,0,0.57562,0.20319,767.0,267,743,Beta_cell_function_or_development; Known_T2D_GWAS_or_genetic_risk,2,False,2,Beta_cell_function_development; Known_T2D_GWAS_loci,True,2.0,Beta_cell_function_or_development; Known_T2D_GWAS_or_genetic_risk,0,,moderate,moderate_two_source,Lower-priority / background candidate
368,C12ORF60,1,0.57452,0.09256,769.0,605,745,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
126,FAM221B,0,0.5741,0.22366,769.75,477,746,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
122,ADA,0,0.57258,0.24799,772.5,364,747,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1207,PARD3B,0,0.5723,0.14431,773.0,522,748,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1187,NDUFS8,0,0.57161,0.01073,774.25,757,749,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,low,single_source,Lower-priority / background candidate
1518,RASGRP1,0,0.57147,0.3055,774.5,361,750,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
60,FGFR3,1,0.57119,0.26738,775.0,430,751,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
34,ATG16L1,1,0.57078,0.14803,775.75,593,752,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1125,SELL,0,0.5705,0.11241,776.25,564,753,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1537,HMGB1,0,0.5705,0.11122,776.25,630,754,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1060,BRD3,1,0.56787,0.34432,781.0,401,755,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
694,SLCO5A1,1,0.56787,0.13897,781.0,485,755,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1300,MINDY1,1,0.56745,0.33398,781.75,111,757,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1635,AKR1C8,0,0.56704,0.14658,782.5,591,758,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1793,NDST3,0,0.56662,0.13339,783.25,587,759,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
716,CASR,1,0.56537,0.17322,785.5,514,760,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
920,LDLRAD4,0,0.56537,0.0939,785.5,617,761,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
972,ANAPC2,1,0.5644,0.07566,787.25,607,762,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1654,PEAK1,0,0.56413,0.04164,787.75,692,763,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1758,TEAD2,0,0.56413,0.11596,787.75,474,764,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
714,PCDHGB4,1,0.56357,0.34869,788.75,70,765,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
351,GNPDA2,1,0.56344,0.09079,789.0,572,766,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
120,NUP153,1,0.5633,0.20475,789.25,521,767,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1453,GPC2,1,0.56302,0.37561,789.75,3,768,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1027,CTRB2,0,0.56288,0.36766,790.0,249,769,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
991,ZNF821,0,0.5626,0.18697,790.5,394,770,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
975,CDHR1,0,0.56233,0.10383,791.0,519,771,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
529,EML1,1,0.56177,0.26837,792.0,530,772,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
546,CUL3,0,0.56163,0.08302,792.25,633,773,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1650,FOXP1,1,0.56163,0.16979,792.25,357,773,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1596,NCALD,1,0.5615,0.35802,792.5,331,775,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1311,PCDH17,1,0.55914,0.24544,796.75,256,776,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1749,MS4A7,0,0.55914,0.17134,796.75,438,776,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
970,CEP120,0,0.55886,0.05957,797.25,703,778,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1458,ENGASE,1,0.55831,0.29556,798.25,273,779,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
138,PITRM1,0,0.55789,0.32745,799.0,379,780,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1001,VPS33B,0,0.55776,0.06162,799.25,635,781,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1331,IQCN,1,0.55706,0.37436,800.5,357,782,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
194,RASSF1,0,0.55679,0.22929,801.0,230,783,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1127,SNRNP35,1,0.55665,0.14992,801.25,489,784,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1179,PLPP5,0,0.55596,0.33052,802.5,143,785,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
319,ANKRD30A,1,0.55554,0.34213,803.25,379,786,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1530,QRICH2,0,0.55554,0.09607,803.25,612,786,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1008,ZNF827,1,0.55554,0.16728,803.25,366,788,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
37,EIF1,1,0.55526,0.33478,803.75,82,789,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1768,ZNF775,0,0.55512,0.24972,804.0,293,790,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1533,TBX3,1,0.55402,0.25278,806.0,424,791,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1542,UBALD2,0,0.55305,0.03041,807.75,764,792,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
397,NKX2-6,1,0.55263,0.2352,808.5,236,793,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
107,TMEM145,1,0.55208,0.12163,809.5,534,794,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
98,ZNF169,1,0.55194,0.15425,809.75,431,795,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1151,SERPINB4,1,0.55194,0.18457,809.75,373,796,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1383,IKZF5,1,0.55138,0.28518,810.75,438,797,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
765,CNGA4,0,0.55069,0.24709,812.0,388,798,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
65,CNTN2,0,0.54986,0.1897,813.5,311,799,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
425,RAB42,1,0.54945,0.34698,814.25,431,800,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1061,CTRB1,1,0.54848,0.23793,816.0,202,801,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
201,XXYLT1,0,0.54834,0.18558,816.25,380,802,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
742,CTDP1,1,0.54792,0.07284,817.0,701,803,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1123,UNC5C,0,0.54737,0.14599,818.0,459,804,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1332,MLH3,0,0.54709,0.25656,818.5,540,805,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
269,RUNX3,0,0.54668,0.02233,819.25,777,806,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1765,MKRN2,0,0.54668,0.29773,819.25,454,807,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
873,NFX1,0,0.54654,0.30189,819.5,423,808,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1324,KSR2,0,0.54598,0.07545,820.5,730,809,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
166,IZUMO1R,1,0.54543,0.22221,821.5,317,810,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
246,RIN1,0,0.54515,0.26889,822.0,427,811,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1421,PEAK3,1,0.54501,0.18163,822.25,540,812,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1419,ZNF516,1,0.54446,0.03715,823.25,726,813,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1217,VPS53,1,0.54418,0.2274,823.75,561,814,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
82,SPRY4,1,0.54307,0.24074,825.75,180,815,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1541,CDKN2C,0,0.54266,0.17421,826.5,565,816,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1552,CEP43,0,0.541,0.35595,829.5,49,817,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
420,ARG1,1,0.54086,0.14679,829.75,442,818,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
625,PPP4R3A,0,0.54072,0.31201,830.0,435,819,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1564,B3GNT7,1,0.5403,0.08666,830.75,630,820,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1467,TMEM106B,1,0.54017,0.07938,831.0,643,821,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
441,PRDM7,1,0.54003,0.2303,831.25,463,822,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
833,ABCA6,1,0.53809,0.2496,834.75,222,823,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
293,PRPF40A,0,0.53781,0.167,835.25,396,824,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1602,SMPDL3A,1,0.53767,0.16633,835.5,517,825,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
639,DDB1,1,0.53698,0.07697,836.75,665,826,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1070,MRAS,1,0.53698,0.1339,836.75,500,826,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
350,MOB1B,0,0.5367,0.27798,837.25,268,828,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
15,VPS33A,1,0.53643,0.05555,837.75,756,829,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
402,HHEX,1,0.53587,0.09374,838.75,676,830,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,,,Lower-priority / background candidate
1582,CEP128,0,0.53573,0.18376,839.0,537,831,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1046,DZIP3,1,0.5356,0.19162,839.25,605,832,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
968,CDH7,1,0.53518,0.2678,840.0,177,833,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1092,ZNF599,1,0.53449,0.26402,841.25,193,834,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1128,IPCEF1,1,0.53435,0.11757,841.5,525,835,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1385,ERVV-1,0,0.53352,0.17986,843.0,381,836,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1514,ZNFX1,1,0.53352,0.13375,843.0,524,837,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
558,FXYD2,0,0.53352,0.15374,843.0,477,837,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1038,DYRK2,0,0.53338,0.36668,843.25,296,839,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
