sample_index,gene_symbol,label,split_origin,protein_embedding_l2_norm,protein_embedding_mean,protein_embedding_std,hand_genomic_l2_norm,hand_genomic_mean,hand_genomic_std,dnabert2_genomic_l2_norm,dnabert2_genomic_mean,dnabert2_genomic_std,protein_zero_fraction,hand_genomic_zero_fraction,dnabert2_genomic_zero_fraction,protein_sequence_length,has_sequence,gene_symbol_length
564,NAA60,0,train,2.4169369,0.00079323724,0.07552512,3324.0172795964013,21.689998837665286,174.83225123347347,2.4419487,0.002540858,0.088079594,0.0,0.011235955056179775,0.0,,,5
565,ROBO2,1,train,3.785267,0.0014263169,0.118281014,3373.840994182995,21.218822376082294,177.54978867652352,2.8135488,0.0016612449,0.101511605,0.0,0.03932584269662921,0.0,,,5
566,MT4,0,train,5.9455256,0.0017953434,0.185789,3325.576134331659,22.144760016362966,174.85851137576597,2.66303,0.0031346234,0.09604267,0.0,0.0028089887640449437,0.0,,,3
567,TRIM73,0,train,2.518799,0.0010122199,0.07870597,3327.761452467318,21.83554928117471,175.01411349917555,2.592304,0.0028705318,0.09349766,0.0,0.011235955056179775,0.0,,,6
568,ANKIB1,0,train,2.6930234,0.0011502439,0.08414911,3309.2590103719826,21.657954603409156,174.04803149038486,2.5991116,0.00251484,0.09375364,0.0,0.008426966292134831,0.0,,,6
569,PLPPR1,1,train,3.0657384,0.0013584805,0.09579469,3311.1783805039036,21.717400190863497,174.14313884988545,2.6193109,0.0022937746,0.0944884,0.0,0.008426966292134831,0.0,,,6
570,JMJD1C,1,train,3.8962817,0.0016649908,0.121747434,3310.94647967748,21.841835782353346,174.1151882861697,2.4800043,0.0025666684,0.08945263,0.0,0.0,0.0,,,6
571,MYOZ2,1,train,3.542946,0.0016373564,0.110704966,3317.5955000105314,21.705253640754865,174.48738630736034,2.4205532,0.0028658267,0.087297164,0.0,0.0056179775280898875,0.0,,,5
572,PSTPIP1,1,train,2.842082,0.0007919995,0.08881154,3324.704581313412,22.104647199224367,174.81702682278856,2.4124348,0.0028887296,0.0870033,0.0,0.0056179775280898875,0.0,,,7
573,TSPEAR,0,train,4.356296,0.0019492919,0.13612032,3333.778667189284,22.282746836631986,175.27922182330397,2.5561743,0.0030600883,0.09218722,0.0009765625,0.0028089887640449437,0.0,,,6
574,SLC22A3,1,train,3.4773178,0.001820066,0.10865093,3315.843358455784,22.011361849043315,174.35543543222875,2.5202267,0.0025115565,0.09090616,0.0,0.0,0.0,,,7
575,MLXIPL,1,train,3.3825688,0.0010144935,0.1057004,3312.5711570539806,21.883977090902878,174.1966815977821,2.6358237,0.0025612542,0.095077604,0.0,0.0056179775280898875,0.0,,,6
576,KRT15,0,train,3.661187,0.0018579044,0.114397004,3316.4559011745478,21.665030963611212,174.43152253118288,2.4925973,0.0027056176,0.08990315,0.0,0.0,0.0,,,5
577,RBPJ,1,train,4.032987,0.0011931111,0.1260252,3311.359338819088,21.64596290943332,174.16169748420134,2.7822094,0.002135946,0.10037161,0.0,0.0,0.0,,,4
578,ENTPD7,0,train,2.8355305,0.0008386681,0.088606365,3323.2125424116043,22.18676425541625,174.72691139325303,2.5212412,0.003060588,0.09092596,0.0,0.0,0.0,,,6
579,HMGCR,1,train,3.2547667,0.0013140148,0.10170297,3309.954123122242,21.66056071364726,174.0848322212397,2.5825202,0.0025445942,0.093153924,0.0,0.0056179775280898875,0.0,,,5
580,PKIG,1,train,2.8546822,0.0010261047,0.089202926,3321.3487185563504,21.86037193413451,174.66849422713648,2.5606282,0.0025318186,0.09236402,0.0,0.008426966292134831,0.0,,,4
581,NYNRIN,1,train,2.5347717,-4.2656437e-05,0.07921161,3309.3436606640935,21.32175544504371,174.09405731025487,2.5456219,0.0023724453,0.09182657,0.0,0.014044943820224719,0.0,,,6
582,SEC23IP,1,train,3.4528756,0.0015035587,0.10789188,3310.6981799430187,21.76836614903103,174.11112661534176,2.6501343,0.00225848,0.095601805,0.0,0.0056179775280898875,0.0,,,7
583,OLFML1,0,train,3.5101643,0.0010793745,0.10968733,3315.0630299616096,21.85945550423073,174.33286440396023,2.4875371,0.003040992,0.08970973,0.0,0.0028089887640449437,0.0,,,6
584,ZNF281,1,train,3.4764612,0.0019172796,0.1086225,3314.758592015798,21.78535780850909,174.32587878673993,2.6369774,0.0026204223,0.09511763,0.0,0.0028089887640449437,0.0,,,6
585,NDUFA12,1,train,4.4939494,0.0020810557,0.14042051,3335.1331490348675,22.25214222299572,175.35547310192518,2.7330117,0.0029010468,0.09857639,0.0,0.0028089887640449437,0.0,,,7
586,NR2F1,1,train,4.3669267,0.0021814855,0.13644902,3313.063993981638,22.005575395662134,174.20769023642504,2.6077693,0.0026393028,0.094062746,0.0,0.0,0.0,,,5
587,PCNT,1,train,3.363208,0.0016883267,0.10508669,3312.703456266229,22.09246918592251,174.17743042425627,2.603933,0.0026173515,0.09392487,0.0,0.008426966292134831,0.0,,,4
588,FUT9,0,train,4.7050986,0.002009545,0.1470206,3325.2456312021886,22.01506921725212,174.85723215524231,2.42747,0.0029475857,0.08754417,0.0,0.0028089887640449437,0.0,,,4
589,PLK5,0,train,5.482447,0.0022920892,0.17131114,3322.1289844433095,21.909890150828296,174.70396774653676,2.550452,0.0028757073,0.09198657,0.0,0.0,0.0,,,4
590,GDAP2,0,train,5.7151933,0.002115564,0.17858724,3319.9703547077957,21.966983826158625,174.58148940307316,2.445627,0.0029891385,0.08819833,0.0,0.0028089887640449437,0.0,,,5
591,ACADS,1,train,2.8991063,0.001135204,0.09058996,3313.7738443896887,21.89299268179331,174.2597923190511,2.6502895,0.00237182,0.09560467,0.0,0.0028089887640449437,0.0,,,5
592,RGS18,0,train,2.6048613,0.0006490717,0.08139932,3313.3395358741946,21.954795643766598,174.2288163058857,2.7280512,0.0022907464,0.098413415,0.0,0.0,0.0,,,5
593,KLHL21,1,train,3.788105,0.0010067441,0.11837399,3350.528538540652,21.23081939277928,176.30393277296102,2.6932294,0.0021783903,0.09715913,0.0,0.03651685393258427,0.0,,,6
594,KCNK4,0,train,4.63154,0.0016918329,0.14472573,3322.8893972127353,21.243859950428636,174.8268049990416,2.4354653,0.0024813837,0.08784725,0.0,0.033707865168539325,0.0,,,5
595,ZEB2,1,train,4.431289,0.0019407156,0.13846417,3318.0731491565834,22.128754052772614,174.45970139328594,2.557184,0.0026191175,0.09223726,0.0,0.0028089887640449437,0.0,,,4
596,DOCK9,0,train,3.1623292,0.0007643263,0.098819815,3309.6008755167722,21.28939673074997,174.11175121311115,2.604066,0.002453562,0.09393409,0.0,0.02247191011235955,0.0,,,5
597,MAGEE1,0,train,3.4414425,0.0017390217,0.107531026,3312.240409282061,21.812736078219437,174.18795017296372,2.4847736,0.0026374727,0.08962275,0.0,0.0,0.0,,,6
598,BMAL1,1,train,2.376594,-8.4192725e-06,0.07426856,3361.8108944929195,22.295812559876968,176.77513592535473,2.5153682,0.0032275096,0.09070814,0.0,0.008426966292134831,0.0,,,5
599,TNS1,1,train,3.3354373,0.0011966478,0.10422553,3310.943895652946,21.338707508244923,174.17742700816652,2.4309714,0.00249491,0.08768464,0.0,0.014044943820224719,0.0,,,4
600,CNR1,1,train,3.890288,0.0026878458,0.12154179,3316.7683677631335,21.414559409774064,174.47913441391933,2.5487056,0.002544036,0.091933295,0.0,0.019662921348314606,0.0,,,4
601,TCAF1,0,train,3.004473,0.0010270925,0.09388416,3364.70224502059,21.20783541330471,177.06329618681258,2.2758214,0.0026848437,0.082077734,0.0,0.03651685393258427,0.0,,,5
602,JADE3,0,train,4.9628987,0.0014361371,0.15508394,3318.159553727434,21.695792062802216,174.51868796619922,2.4569979,0.0027494866,0.08861663,0.0,0.008426966292134831,0.0,,,5
603,USP19,0,train,4.3458104,0.0018110273,0.13579446,3314.1607455378808,21.557728784838286,174.32224735551716,2.5042522,0.0025845172,0.09032746,0.0,0.0056179775280898875,0.0,,,5
604,ZNF343,0,train,2.6323285,0.0001550602,0.082260124,3318.951489876415,21.820162334558525,174.5454808228317,2.513249,0.0026859504,0.09064927,0.0,0.0,0.0,,,6
605,BICDL2,0,train,2.766006,0.00064985873,0.08643525,3337.8740355224227,22.347933947382877,175.48973162927112,2.5013125,0.00313377,0.09020392,0.0,0.0056179775280898875,0.0,,,6
606,OTOGL,0,train,3.4991782,0.0014814367,0.10933929,3318.476912314417,21.196441658180504,174.5969844464207,2.7197845,0.0020542424,0.09812027,0.0,0.06179775280898876,0.0,,,5
607,NDUFA9,1,train,2.7699008,0.00081376487,0.08655558,3311.644753054571,21.864733280609208,174.1496134072623,2.555808,0.0026300407,0.09218727,0.0,0.011235955056179775,0.0,,,6
608,ISL1,1,train,5.052882,0.0012638414,0.1578975,3346.4402609289205,22.266314650512374,175.95774533080746,2.454476,0.0033973989,0.0885031,0.0,0.011235955056179775,0.0,,,4
609,C20ORF173,0,train,2.5616894,0.00064004,0.08005024,3314.5345874889927,21.77573306880741,174.31511682576843,2.5687594,0.0024374516,0.09266007,0.0,0.014044943820224719,0.0,,,9
610,DUSP23,0,train,3.9336524,0.0015550905,0.1229168,3324.6282558160374,21.75298055389888,174.8570574265801,2.5814867,0.002802981,0.09310919,0.0,0.011235955056179775,0.0,,,6
611,IRS2,1,train,2.9647675,0.00083140936,0.09264524,3310.212151430086,21.65584854178705,174.09919934113893,2.595841,0.0023325318,0.0936403,0.0,0.0,0.0,,,4
612,SMARCAD1,1,train,3.6119864,0.0018223149,0.11285986,3336.3633747067006,22.228723167730685,175.42416672472336,2.6236317,0.0031159327,0.09462087,0.0,0.0,0.0,,,8
613,ADAMTS6,0,train,3.5682163,0.00063946424,0.11150493,3309.678709295755,21.309202799568354,174.113484258599,2.621992,0.002383449,0.09458297,0.0,0.019662921348314606,0.0,,,7
614,ARID5B,1,train,5.351777,0.0018445293,0.16723287,3384.458644758963,21.311703749811155,178.10542527910937,2.8181665,0.0018068008,0.10167577,0.0,0.019662921348314606,0.0,,,6
615,DHTKD1,1,train,3.3848367,0.0018061537,0.105760716,3315.8999245630735,22.115842210496364,174.3452356097808,2.6541822,0.0023816146,0.09574494,0.0,0.0028089887640449437,0.0,,,6
616,MRPS14,0,train,3.733294,0.0018573889,0.116650656,3395.7164165635045,22.57503955045985,178.5511354973189,2.6924353,0.0035049815,0.09709165,0.0,0.019662921348314606,0.0,,,6
617,STAP1,0,train,4.212092,0.0019524072,0.13161339,3314.572153808946,21.722830163616386,174.32372380154027,2.3046882,0.0028844476,0.08311324,0.0,0.0056179775280898875,0.0,,,5
618,HAS2,1,train,3.4327555,0.0014080611,0.10726438,3323.844008677032,21.303076048492454,174.8705677091582,2.6845043,0.0019879432,0.09684831,0.0,0.02247191011235955,0.0,,,4
619,NDUFS5,1,train,4.018922,0.0018459134,0.12557775,3402.4710469191427,21.77363205666167,179.0112733431155,2.626702,0.003993707,0.09469877,0.0,0.12359550561797752,0.0,,,6
620,DNASE1,1,train,4.9517236,0.001520315,0.1547339,3334.0870959779168,22.127540643483698,175.31535932004385,2.5680046,0.0028573666,0.09262082,0.0,0.0028089887640449437,0.0,,,6
621,TAF11L9,0,train,3.0337763,0.0010671534,0.0947995,3385.373241626953,22.552432503375858,178.00143634785414,2.6889062,0.0035866816,0.09696122,0.0,0.008426966292134831,0.0,,,7
622,GSDMC,0,train,4.2921534,0.0014962205,0.13412145,3421.325264854169,22.497579029352433,179.92882760979572,2.602598,0.0034738358,0.0938489,0.0,0.019662921348314606,0.0,,,5
623,ZNF541,0,train,2.7724452,0.0009697313,0.08663349,3322.0950270360063,21.989870618324336,174.69210473631722,2.4787772,0.0028280562,0.089400455,0.0,0.0,0.0,,,6
624,KIF26A,1,train,4.779875,0.0014926051,0.14936364,3313.4029088183984,21.729980515179253,174.2603829965615,2.7590885,0.0020792556,0.09953831,0.0,0.0028089887640449437,0.0,,,6
625,PPP4R3A,1,train,3.3332102,0.0012061709,0.104155846,3317.062854378474,21.356878316729436,174.5019284075088,2.4248266,0.0025144005,0.08746226,0.0,0.014044943820224719,0.0,,,7
626,AGMO,1,train,2.7940688,0.00057025044,0.08731279,3385.264184376232,22.07947075062856,178.0548971638071,2.5806472,0.003153391,0.09306768,0.0,0.03089887640449438,0.0,,,4
627,EXOC3L1,0,train,3.3891964,0.0013860615,0.10590333,3320.178032974518,22.031243376128177,174.58448605810915,2.5329425,0.002910842,0.09135333,0.0,0.0056179775280898875,0.0,,,7
628,NDUFB10,1,train,2.5709918,0.0003704091,0.08034264,3311.446245998978,21.800817893155752,174.1470231956302,2.5964599,0.002428064,0.093660206,0.0,0.011235955056179775,0.0,,,7
629,SOX7,1,train,2.995974,0.0010878982,0.09361787,3338.3320511264,21.410139059897837,175.63106601266267,2.8140965,0.0018018981,0.10152897,0.0,0.0056179775280898875,0.0,,,4
630,MAEA,1,train,3.7609034,0.0017224625,0.117515616,3310.3583375525677,21.79625568304313,174.08948522129234,2.6963131,0.0022240265,0.09726939,0.0,0.0028089887640449437,0.0,,,4
631,HCN1,1,train,2.6455,0.0004837088,0.082670465,3320.0799135062607,21.566790749917622,174.63722921838394,2.773346,0.002000151,0.10005452,0.0,0.0028089887640449437,0.0,,,4
632,NPIPA8,0,train,2.0717676,0.00015472108,0.06474256,3371.8468021317326,22.403301913259465,177.29768998864674,2.5722241,0.0031790093,0.092762694,0.0,0.016853932584269662,0.0,,,6
633,EBAG9,0,train,2.648976,0.000607976,0.08277826,3314.9165810536083,21.844917904807605,174.3268641693697,2.5114336,0.0026871369,0.090583704,0.0,0.0056179775280898875,0.0,,,5
634,DENND2A,0,train,2.658284,0.0006918402,0.08306849,3344.8715030981425,22.252757797625506,175.87565377644955,2.5748703,0.0034264617,0.09284942,0.0,0.0028089887640449437,0.0,,,7
635,RBFOX1,1,train,3.2242923,0.0012164125,0.1007518,3309.4287147832865,21.751210737366993,174.04546592346284,2.4605703,0.0027019277,0.08874706,0.0,0.008426966292134831,0.0,,,6
636,GDF6,1,train,3.6688857,0.0008467084,0.11464956,3369.2742763813876,21.191124267496214,177.30934099059533,2.2237916,0.002877645,0.08019256,0.0,0.05056179775280899,0.0,,,4
637,TLCD4,0,train,3.5887263,0.0018277909,0.11213281,3311.6335649359935,21.628498071505142,174.1785128273618,2.6489036,0.0026658922,0.095546894,0.0,0.011235955056179775,0.0,,,5
638,PAGE3,0,train,3.3124194,0.0015086938,0.1035021,3379.6472543096024,22.17501245482952,177.74302293879643,2.530208,0.003249108,0.09124319,0.0,0.016853932584269662,0.0,,,5
639,DDB1,0,train,3.7934072,0.0021380505,0.1185247,3337.4628224473854,21.446194026099626,175.58025568544392,2.5299225,0.002441371,0.091258064,0.0,0.008426966292134831,0.0,,,4
640,CST9L,0,train,3.37683,0.00175711,0.105511315,3314.139094490758,21.940981103114115,174.27326767099774,2.5074093,0.0026470956,0.09043961,0.0,0.0028089887640449437,0.0,,,5
641,ART3,1,train,3.4933527,0.0012722294,0.10915986,3337.7129845250224,22.249521928081236,175.49363196776824,2.5847116,0.0030076525,0.093219236,0.0,0.011235955056179775,0.0,,,4
642,PDE3A,1,train,3.5890157,0.0017473414,0.11214312,3311.565439699417,21.53579849060654,174.18636056695672,2.6468003,0.0022186625,0.0954824,0.0,0.0028089887640449437,0.0,,,5
643,GRAMD2B,1,train,4.027495,0.0013458079,0.12585202,3310.9564771738255,21.538649242888354,174.15348728349764,2.6028833,0.0024303615,0.09389201,0.0,0.0028089887640449437,0.0,,,7
644,FBXL18,0,train,3.1010787,0.0011784498,0.09690154,3314.627282183551,21.963515449384357,174.29650766448495,2.459574,0.0028973965,0.08870492,0.0,0.0056179775280898875,0.0,,,6
645,RIOX2,0,train,2.4898484,0.0006706329,0.07780488,3315.647198566946,21.772829901582945,174.37490579080173,2.6196108,0.002425072,0.09449595,0.0,0.0,0.0,,,5
646,GSG1L,0,train,3.8542686,0.0011064569,0.1204408,3314.8154358221145,21.900030748393984,174.31454629741214,2.5450277,0.0025762406,0.09179964,0.0,0.0056179775280898875,0.0,,,5
647,VPS35L,0,train,4.309495,0.0016358162,0.13466181,3311.143634642426,21.537120921353857,174.16367117877047,2.4942966,0.002856477,0.08995984,0.0,0.0028089887640449437,0.0,,,6
648,EXOC1,0,train,4.5425925,0.0017579561,0.14194511,3335.6019787728274,21.869340624025256,175.42866545123,2.4826207,0.003010844,0.08953325,0.0,0.0056179775280898875,0.0,,,5
649,TMEM230,0,train,3.5002854,0.0015125363,0.10937346,3366.8154473494474,22.32315102628718,177.03902987260156,2.6326132,0.0030547872,0.094947115,0.0,0.008426966292134831,0.0,,,7
650,RELN,1,train,3.9092832,0.0014000318,0.12215708,3313.65303466314,21.846177746151312,174.25921446868682,2.3727849,0.00280731,0.08557446,0.0,0.0028089887640449437,0.0,,,4
651,NOS2,1,train,3.5503728,0.0018909386,0.110933036,3328.0230518345315,22.062893511145674,174.99957352590144,2.6274836,0.0028434808,0.0947685,0.0,0.0,0.0,,,4
652,NCR3LG1,1,train,2.861453,0.0011918715,0.089412466,3384.1004530774076,21.169776937025794,178.10323283392034,2.6606371,0.0018682019,0.0959893,0.0,0.07865168539325842,0.0,,,7
653,PHGDH,1,train,3.2752006,0.0016184454,0.10233722,3311.2291988591633,21.791494334551658,174.13659693153565,2.4750392,0.0027809932,0.08926698,0.0,0.0056179775280898875,0.0,,,5
654,KLLN,1,train,3.6237085,0.002064608,0.11322207,3311.7052330325055,21.86670081321339,174.15259697106728,2.6100936,0.0023356413,0.09415468,0.0,0.008426966292134831,0.0,,,4
655,LTO1,1,train,4.5156136,0.0017975399,0.14110148,3310.3104338628245,21.685866856879223,174.10071200818976,2.2691543,0.0032237899,0.08181757,0.0,0.0028089887640449437,0.0,,,4
656,PPP2R5D,0,train,3.474112,0.0017891175,0.108551264,3314.1827919087327,21.496248279203474,174.33101669946547,2.354351,0.003223588,0.08489414,0.0,0.011235955056179775,0.0,,,7
657,NDUFA6,1,train,3.18545,0.00062563666,0.099543355,3372.0873442855154,21.17385935872808,177.46155424374464,2.6203623,0.002056741,0.09453181,0.0,0.07865168539325842,0.0013020833333333333,,,6
658,ATP13A1,0,train,2.5583963,0.00070853846,0.07994675,3350.305633207408,21.83878662382399,176.21775208908667,2.5856247,0.0028448,0.09325732,0.0,0.008426966292134831,0.0,,,7
659,CCDC13,0,train,5.3817797,0.0019822554,0.16816895,3309.6622472826953,21.65565274856929,174.06985419559237,2.5656397,0.002538985,0.09254472,0.0,0.0056179775280898875,0.0,,,6
660,CIMIP3,0,train,3.9631252,0.0013082405,0.12384076,3343.4901303541324,22.317712027573315,175.79362322103358,2.6623034,0.003021987,0.09602005,0.0,0.0028089887640449437,0.0,,,6
661,UMOD,1,train,3.732669,0.0017985959,0.11663205,3331.0812972791664,21.211907213097362,175.26803058740356,2.671524,0.0022104273,0.09637497,0.0,0.05337078651685393,0.0,,,4
662,PISD,1,train,3.004055,0.0013472502,0.09386705,3328.3983879722873,22.153440839138753,175.0081856035502,2.510943,0.00286236,0.09056062,0.0,0.0,0.0,,,4
663,BEND7,1,train,5.836143,0.0019159976,0.18236941,3330.165117087029,21.664033863332676,175.16379251195383,2.555407,0.0023285158,0.09218091,0.0,0.008426966292134831,0.0,,,5
664,BDNF,1,train,3.3444052,0.0009776998,0.10450808,3312.626074386661,21.78303520264903,174.2122662950545,2.4201484,0.0027717121,0.087285586,0.0,0.0056179775280898875,0.0,,,4
665,AVEN,0,train,3.7728066,0.0015562787,0.11788993,3318.107228239754,21.52960085194688,174.53647389589466,2.555395,0.0023373973,0.09218024,0.0,0.0028089887640449437,0.0,,,4
666,PWWP2A,0,train,3.345007,0.0012095915,0.10452447,3316.6653653160643,21.99470645459127,174.40144872999193,2.5169804,0.0028526827,0.090778895,0.0,0.0,0.0,,,6
667,VN1R2,0,train,2.676676,0.0008899416,0.083641395,3358.7111034279997,22.205103775222483,176.62097228328736,2.4500475,0.0031895756,0.088350914,0.0,0.0056179775280898875,0.0,,,5
668,ATP5MC1,1,train,4.693017,0.0017020784,0.14664689,3341.9861283090086,22.280547738170384,175.71798749745344,2.5402293,0.0030279339,0.09161261,0.0,0.0028089887640449437,0.0,,,7
669,FOXN3,1,train,4.767539,0.0018130164,0.14897457,3313.457141867244,22.092521422303868,174.21768902303864,2.5530329,0.0026915183,0.09208532,0.0,0.0,0.0,,,5
670,ALS2,0,train,3.502283,0.0016812192,0.10943342,3314.1241710688373,21.70205770424642,174.30238470235005,2.746628,0.00199526,0.099090315,0.0,0.008426966292134831,0.0,,,4
671,NOS1,1,train,5.3274384,0.0018656678,0.16647199,3312.701785482874,21.904392035073386,174.201093507108,2.5144234,0.0027485748,0.09068979,0.0,0.0028089887640449437,0.0,,,4
672,LIPM,0,train,4.1181116,0.0015903055,0.12868118,3329.1461365390714,21.49190507736938,175.13058444272193,2.4819148,0.0022485855,0.089530155,0.0,0.0056179775280898875,0.0,,,4
673,IL13RA1,1,train,4.337124,0.0015617792,0.1355261,3363.3375459518647,22.12441060421669,176.87821279995995,2.4263144,0.0032387928,0.08749215,0.0,0.03089887640449438,0.0,,,7
674,FAM171A2,0,train,3.904916,0.0019022112,0.122013815,3318.8786111551917,22.02826257026478,174.51544671274027,2.579932,0.0026857972,0.09305652,0.0,0.0028089887640449437,0.0,,,8
675,ATAD2,0,train,4.6130967,0.0017244384,0.14414898,3314.441353312205,21.726798644741304,174.31624318437747,2.5717936,0.0029806348,0.09275372,0.0,0.008426966292134831,0.0,,,5
676,ZDHHC1,0,train,3.2918391,0.0017942537,0.10285432,3309.8944701724586,21.619371817559635,174.0867663285996,2.4038634,0.0026806665,0.08670052,0.0,0.0,0.0,,,6
677,SEMA6D,0,train,2.7060864,0.0013141957,0.084554985,3328.5346660676387,21.769047190004528,175.06369370002,2.3706365,0.0031876343,0.08548356,0.0,0.014044943820224719,0.0,,,6
678,TOMM7,1,train,4.403953,0.0017581553,0.13761231,3319.0717635970614,22.08509321585001,174.51858255609014,2.4661033,0.0027297924,0.08894596,0.0,0.0,0.0,,,5
679,AP3B1,1,train,3.0057666,0.0012627818,0.09392173,3338.538119082211,22.16768788371227,175.54806713235075,2.3497736,0.0032506539,0.08472782,0.0,0.011235955056179775,0.0,,,5
